,F,G1,G2,G3,G4,G5,N,Q1,Q2,Q3,Q4,Q5,bnd_idx
12,0.0228897990823,-0.00279607950293,-0.00924425406616,-0.0033239724374,131.116616067,1.84777281297,1000,1.17694725261,0.355931436866,1.67970565159,1.23908370839e-05,0.00123055967114,1
13,0.0266604314402,-0.00376782814535,-0.0301308926925,-0.00511583436953,-0.483428133052,1.63148607149,1000,1.25491561241,0.156858878718,1.34703123721,1.0255504982e-05,0.00131882932641,1
14,0.0238145859626,-0.0026308926929,-0.0123889652771,-0.00379104297434,141.666420392,1.81663547445,1000,1.32490635796,0.28129375132,1.56070708139,1.21228447178e-05,0.0013282976681,1
15,0.0248522314638,-0.00408676488092,-0.0159518389962,-0.00410045276251,157.766616606,1.68088188443,1000,1.08366459954,0.277572826792,1.5118493595,1.37426018493e-05,0.00104687842793,1
16,0.0240915015453,-0.0025915798238,-0.0118442239701,-0.00382539910238,137.831408804,1.7565821223,1000,1.31380873999,0.287407133528,1.5780313986,1.2484332598e-05,0.00148768056352,1
17,0.0276628311648,-0.00473391518881,-0.0346573068726,-0.00521374137627,41.0294382346,1.4628991644,1000,1.08141104824,0.147647347475,1.39106235712,1.02408444272e-05,0.00145198567873,1
18,0.0245110284057,-0.00422846401376,-0.0168718147044,-0.00391189196199,169.724514931,1.68658907166,1000,1.03204141547,0.258597857843,1.55233868145,1.18897096595e-05,0.00100662050554,1
19,0.0262700923661,-0.00353863570959,-0.0264816625377,-0.00442591511607,172.392549668,1.48758073409,1000,1.33688776474,0.178577588582,1.52066633803,1.35526907003e-05,0.00133763942536,1
20,0.0264849520231,-0.00357392406877,-0.027957270741,-0.00467025062335,-32.0191841577,1.52490672312,1000,1.27782586591,0.16328443643,1.46495622547,1.11989548277e-05,0.0014844179881,1
21,0.0325961460054,-0.00693036543438,-0.0830332362092,-0.00666590737691,197.464812178,1.08652596314,1000,1.11542280305,0.0930321805699,1.35173617594,1.47202802523e-05,0.00117571713226,1
22,0.0231766218808,-0.00223228430112,-0.00782342012649,-0.00363665640307,123.965459146,1.9277448295,1000,1.29342704527,0.369000229635,1.58039499769,1.19426563602e-05,0.00147112964443,1
23,0.0276844624742,-0.00439985811895,-0.045237766481,-0.00440529234438,-2.49831660145,1.23364870304,1000,1.29459653251,0.125847179678,1.62950949131,1.38030672259e-05,0.00119735453702,1
24,0.0237978833297,-0.0034801552588,-0.0126734321979,-0.00358556558933,151.129962642,1.72343700802,1000,1.08007516692,0.296534730375,1.63812355879,1.18432327053e-05,0.0012184900595,1
25,0.0280298920364,-0.00494484953661,-0.0447111241006,-0.0046947842184,37.6671346517,1.25967486835,1000,1.14263906571,0.126305466461,1.5613512565,1.19521960039e-05,0.00132889150895,1
26,0.0281381614266,-0.00515928543547,-0.0350760378146,-0.00532506341643,-4.43442865124,1.40949066485,1000,1.14490934202,0.168340725007,1.37810064019,1.49365637527e-05,0.0010116527462,1
27,0.0260128590272,-0.00392144164685,-0.0197578658808,-0.00497640897122,165.486076636,1.73072018884,1000,1.21923217834,0.241926841983,1.32990187506,1.44613550449e-05,0.00105531145577,1
28,0.0318383945676,-0.00592896729448,-0.0970623371165,-0.00550361978532,166.019411844,0.96748298005,1000,1.25030938041,0.076305862666,1.58434111566,1.44066475256e-05,0.00134764498152,1
29,0.0237235927799,-0.00290910684399,-0.00875537841543,-0.00386250644906,136.345439033,1.87680512811,1000,1.10646907961,0.367586967954,1.53184734499,1.17984344748e-05,0.00142631711887,1
30,0.0253972500185,-0.00392887675855,-0.0134441827121,-0.00488036642671,152.272358127,1.84831675847,1000,1.09847168504,0.320959877977,1.31820386446,1.44252059427e-05,0.00113821061037,1
31,0.0224976033083,-0.00216314003553,-0.00724607346712,-0.00324948489575,126.809254104,1.92807136051,1000,1.23236976048,0.367838414566,1.69703641858,1.03111201982e-05,0.0014642407188,1
32,0.0230678782192,-0.00247925734043,-0.00786587074929,-0.0037473190603,131.02388881,2.02118883651,1000,1.20686424248,0.380337550925,1.51877243373,1.13208081492e-05,0.0013236067404,1
33,0.0243769062816,-0.00308391155092,-0.0136778771421,-0.00406495976726,156.886679293,1.78721164497,1000,1.18519415858,0.267162574744,1.50449451983,1.11119044292e-05,0.00136724769441,1
34,0.023249261281,-0.00264296622296,-0.0098086859136,-0.00400827556663,133.198387263,2.09876083535,1000,1.31986454648,0.355583797147,1.42104952071,1.30463583253e-05,0.00104250054179,1
35,0.0241182802007,-0.00332258545923,-0.0112302247109,-0.0036392939351,133.815035173,1.66503643347,1000,1.12767113042,0.333579718148,1.64896256835,1.44535377607e-05,0.00134495495114,1
36,0.0253244573164,-0.0032113543685,-0.023508345432,-0.00468412040371,183.633128557,1.7928130126,1000,1.36638421785,0.186590298087,1.36504411528,1.09204555183e-05,0.00111188560515,1
37,0.0294892704321,-0.00630019992318,-0.051790510093,-0.00469778554793,62.6156894662,1.06190225999,1000,1.00047546448,0.121641408001,1.67239176669,1.36925927635e-05,0.00145873860046,1
38,0.0258236112383,-0.00354397898562,-0.0216026603517,-0.00462643575987,176.429399051,1.65174081657,1000,1.24139918443,0.203591034825,1.42539155773,1.19049093383e-05,0.00132140600597,1
39,0.0281723764011,-0.00434824434618,-0.0660592398771,-0.00463227925754,102.667267867,1.22164017902,1000,1.3226130037,0.0869899813274,1.59222605074,1.00271905759e-05,0.00132533066167,1
40,0.0277210166668,-0.00456061114658,-0.0479706361654,-0.00466256540075,65.1295565881,1.29946328909,1000,1.18121942495,0.112232280105,1.55245159096,1.00889562924e-05,0.00141927533293,1
41,0.0260772421859,-0.00391057319603,-0.0272613943033,-0.00452370843607,-30.0386424158,1.56036674921,1000,1.21021840566,0.173537646329,1.47029981035,1.13254767469e-05,0.00122320380887,1
42,0.0229741099344,-0.00249360460496,-0.0111768601627,-0.00370707395992,136.793198653,2.03076198627,1000,1.39306129442,0.310739508434,1.50837047766,1.23119128281e-05,0.00103372835131,1
43,0.0245622303005,-0.00298125243901,-0.012449764937,-0.00417480388003,141.386975263,1.78527765189,1000,1.24913591281,0.299063000468,1.48029437847,1.34238868906e-05,0.00136628571561,1
44,0.0240467645847,-0.00341210238577,-0.0139475420514,-0.00364145398286,164.388822989,1.6842370525,1000,1.0599219151,0.259238383555,1.64506155355,1.00581031988e-05,0.0013999573177,1
45,0.0303570582292,-0.00483962110481,-0.0857832498516,-0.00552790326951,147.749055233,1.13457831732,1000,1.38139613904,0.0778648834921,1.47905945829,1.21888679178e-05,0.00131034799517,1
46,0.0267825295539,-0.00453901066913,-0.0285627434959,-0.00482868444195,-25.0939828773,1.51608526998,1000,1.14766882383,0.182317425534,1.42342854354,1.29604112397e-05,0.00109239732999,1
47,0.0243392105856,-0.00231145573574,-0.00898829977565,-0.00457154780954,126.795206995,2.01930864,1000,1.38697792888,0.356621329973,1.3478079828,1.34504376875e-05,0.00145200191319,1
48,0.0241367762554,-0.0032123548117,-0.0183833706498,-0.00369495495523,167.284568164,1.68569574412,1000,1.24165161483,0.21690679481,1.61726090643,1.08851241105e-05,0.00117101478723,1
49,0.0293070405519,-0.00578729089901,-0.0515132054357,-0.00484078070937,42.3757242088,1.11705801081,1000,1.10221258759,0.123764258423,1.6044467685,1.47172519194e-05,0.00123891012799,1
50,0.0254280586023,-0.00462598101297,-0.0184940787817,-0.00445731538921,176.414548837,1.68185904456,1000,1.01233746619,0.253163021461,1.43470928103,1.252070572e-05,0.00101187300363,1
51,0.0242706919153,-0.00317092736939,-0.010224938485,-0.00416145705857,140.007541413,1.85869772062,1000,1.12465454856,0.348720337701,1.46238271848,1.28794451309e-05,0.00134557853103,1
52,0.022443968122,-0.00229053737845,-0.00906140033917,-0.00338461293593,130.479499045,2.0260644281,1000,1.34554029618,0.340064840039,1.60720926326,1.1433351478e-05,0.00115291221546,1
53,0.0239605884631,-0.00271622594798,-0.0147173375973,-0.00425718128028,163.854234065,1.99291208334,1000,1.33036158447,0.245467161909,1.39925212848,1.00627311584e-05,0.00116644562988,1
54,0.0238519845384,-0.00313577543435,-0.0110450972495,-0.00356542030178,134.173486731,1.69945010969,1000,1.15715472696,0.32846841836,1.65822470697,1.37761304824e-05,0.0013345159649,1
55,0.0300146080322,-0.00516415122716,-0.109692682046,-0.00496151601029,226.289078993,1.05749207912,1000,1.33010785238,0.0625507129906,1.61224852002,1.03356916472e-05,0.00106612679715,1
56,0.0260795355882,-0.00390911800589,-0.0386787246245,-0.00435033618188,14.7201748105,1.50048667837,1000,1.29084101364,0.130394601832,1.51900499728,1.00671399757e-05,0.00103596371046,1
57,0.0270024949477,-0.00469367008846,-0.0303829361597,-0.00457386701874,0.121452346803,1.39597597363,1000,1.05495000482,0.162908331095,1.53066223074,1.10385424893e-05,0.00146174455589,1
58,0.0251539466003,-0.00378488115391,-0.0143961498645,-0.00396205054466,144.329885582,1.55514418575,1000,1.10309751429,0.289957986932,1.60393727827,1.49882449779e-05,0.00139375742278,1
59,0.0262557074416,-0.0043681622602,-0.0311984565059,-0.00418612707768,-18.7435995452,1.41014934299,1000,1.1447924043,0.160221195627,1.59728762478,1.16111452725e-05,0.00118998483782,1
60,0.0265500911054,-0.00392435202688,-0.0274010016003,-0.00504948679734,-36.0807552924,1.63409527276,1000,1.27733889406,0.182876247429,1.34774054594,1.28551359365e-05,0.00109136013375,1
61,0.0234208743536,-0.00292497751068,-0.00919398179679,-0.0039013190967,132.667863004,1.9880588653,1000,1.18746119305,0.377726133565,1.47759745632,1.31618693823e-05,0.00114290967629,1
62,0.0232131694455,-0.00286376857842,-0.0124172277966,-0.00348386144607,145.655830374,1.83695349756,1000,1.24345878684,0.286718884965,1.62819168259,1.15629730609e-05,0.00114043377144,1
63,0.0270204023825,-0.00439640204252,-0.0244479889435,-0.00456647738168,173.032452425,1.39050843802,1000,1.11895318631,0.201156120599,1.53577760305,1.44245622891e-05,0.00149920216514,1
64,0.0312679835829,-0.00623787686109,-0.0939896123393,-0.0052209263772,192.321381797,0.973071091808,1000,1.14956290276,0.0762258957775,1.62866073437,1.26103619535e-05,0.00136614621669,1
65,0.0235034886838,-0.00304523532738,-0.0139343998662,-0.00346933228271,145.248616602,1.74670497424,1000,1.25426738787,0.274048842265,1.65757130074,1.26615034034e-05,0.00109762326835,1
66,0.0238915575023,-0.00309841797684,-0.00831591101504,-0.00429499348472,143.099622719,2.03168114344,1000,1.04918835964,0.39086547125,1.39195178962,1.11318486097e-05,0.00133139433749,1
67,0.0235498939356,-0.00320562455761,-0.0128609016058,-0.00364411425213,146.593886637,1.82066262201,1000,1.19111491004,0.296833123105,1.58306530989,1.24993871632e-05,0.00106334599727,1
68,0.0293325495222,-0.00444894804639,-0.0521613107121,-0.0053184923238,25.0417083158,1.22333461143,1000,1.35465347364,0.115473327586,1.47224415424,1.45613395869e-05,0.0014695002866,1
69,0.0231398492278,-0.00268537137107,-0.00942080954854,-0.00360848483288,132.397128712,1.92458674873,1000,1.23142770663,0.35095860172,1.57341493679,1.23978139602e-05,0.00122161572813,1
70,0.0264110589016,-0.00477231856418,-0.0251203322294,-0.00458046084867,-30.1591110244,1.51061598359,1000,1.04797801042,0.199032561862,1.4736399232,1.23604580631e-05,0.00115193921035,1
71,0.0367588528381,-0.00705844489766,-0.219843044106,-0.00795850269193,552.580679998,0.895060603279,1000,1.35576328077,0.0434590005567,1.33803023481,1.33488847237e-05,0.00120406181951,1
72,0.0254238082241,-0.00315603440861,-0.0277297153942,-0.00393135512918,187.719790983,1.48516086669,1000,1.33815887252,0.152232581323,1.64242940172,1.01686891786e-05,0.00149611215515,1
73,0.0242021578769,-0.00238119117233,-0.00847166182698,-0.00462520794334,122.122976313,2.0854313398,1000,1.38642884466,0.389636151342,1.31761954716,1.46013811375e-05,0.00132815312815,1
74,0.0256802712217,-0.00374897888646,-0.0283545603668,-0.00391653038036,-31.800843869,1.42753288438,1000,1.19439385138,0.157854684124,1.66611330668,1.04372836086e-05,0.00142731185965,1
75,0.025835822825,-0.00447234477417,-0.0218243039889,-0.00430743081231,169.680039821,1.53603447062,1000,1.10778649214,0.226954756976,1.51412382433,1.43519310114e-05,0.00101526190774,1
76,0.0310612630767,-0.00520771597987,-0.0930620196206,-0.00511972245546,121.316722793,0.975036121359,1000,1.35817423431,0.0759344165708,1.64592108235,1.4560763981e-05,0.00138527546461,1
77,0.0267191661787,-0.00482695640382,-0.0290897269365,-0.00444567386872,0.693083459376,1.40788445334,1000,1.01407249139,0.168205703766,1.55022711966,1.0680996281e-05,0.00141202772408,1
78,0.0244942855481,-0.00384543070314,-0.0132474819422,-0.00402119037853,163.24778024,1.73748964208,1000,1.00041762302,0.290341880535,1.52597418899,1.10657193223e-05,0.0013087370942,1
79,0.0237738193859,-0.00269553496416,-0.0122191855233,-0.00377603632678,136.073294503,1.82104754252,1000,1.34352995852,0.29632187602,1.55786100525,1.34106003664e-05,0.00123240373763,1
80,0.0327735741358,-0.00659437569023,-0.0993682904147,-0.00694587230371,287.659670675,1.11271463225,1000,1.15881685646,0.0768342382558,1.31081952516,1.22242665702e-05,0.00131198733182,1
81,0.0242901373315,-0.00334948373818,-0.0158486569254,-0.00384597639937,169.001002092,1.71381140321,1000,1.12966793045,0.23868590628,1.57668097853,1.0199986975e-05,0.00132151871111,1
82,0.0241107675092,-0.00255685989822,-0.0107909619466,-0.00455469943702,143.027682829,2.0826029278,1000,1.33700965209,0.316737427237,1.32660774476,1.18464266282e-05,0.00124938696351,1
83,0.029483449449,-0.00575534492956,-0.0628361530388,-0.00470146899779,63.9656604602,1.06347513856,1000,1.16078867037,0.106254755345,1.658571147,1.46854413401e-05,0.00104745152608,1
84,0.0389229978484,-0.00974488492421,-0.264624813137,-0.00764977502433,715.802093277,0.726618396651,1000,1.09242287034,0.0401591181459,1.50527221755,1.402101592e-05,0.00119523952659,1
85,0.0268965856893,-0.00485687874953,-0.0279411499635,-0.00466156495762,-40.0274641185,1.44235656454,1000,1.1177092478,0.194225658691,1.47786325621,1.47647075542e-05,0.00100813855522,1
86,0.0384160584641,-0.00932087891793,-0.245500227783,-0.00748861272409,660.985586224,0.739097379076,1000,1.10282454812,0.041800954891,1.51290328921,1.3894002229e-05,0.00141935903397,1
87,0.026681618496,-0.00356939933718,-0.0285791825962,-0.00455094777516,173.051010305,1.44817350494,1000,1.36622305716,0.170568665538,1.51153583685,1.41210828826e-05,0.00137632573643,1
88,0.0233383972433,-0.00294926099494,-0.0114985708544,-0.00347756320157,150.833643926,1.79709718311,1000,1.13414376067,0.290837915733,1.65333673719,1.03011563632e-05,0.00132787726041,1
89,0.0266828517628,-0.00431338799664,-0.0319427407508,-0.00414151640721,-20.2424550957,1.3182188246,1000,1.13747426577,0.153533817277,1.66007371411,1.17021552156e-05,0.00148729506135,1
90,0.0230945712071,-0.00294564575707,-0.015095368692,-0.00330250838385,153.611609109,1.77584415491,1000,1.27355292541,0.248455563204,1.69612216909,1.11574689875e-05,0.00103387856307,1
91,0.0242527949283,-0.00361560162185,-0.0101686408193,-0.00381023329339,138.088835315,1.70753178058,1000,1.01769270033,0.361804230684,1.5912922609,1.35841915295e-05,0.0013865909209,1
92,0.0316539501156,-0.00563244958104,-0.1093037825,-0.00588594823832,241.477674246,1.05407952199,1000,1.30287938526,0.0670685545832,1.46939941618,1.19516798888e-05,0.0012403886123,1
93,0.0329504876041,-0.00656495356618,-0.145476419718,-0.0054387956152,300.5037208,0.856982644779,1000,1.23265228567,0.0555574969551,1.6757660347,1.29700034097e-05,0.00119029548649,1
94,0.0279735250808,-0.00400584267077,-0.0383675413235,-0.00523325001816,-21.7757789349,1.41327686477,1000,1.39808312244,0.14590332947,1.39752938704,1.49028099567e-05,0.00120735206036,1
95,0.0338919682953,-0.00676397354502,-0.190268238655,-0.00620349799564,499.599062443,0.894526866847,1000,1.24675202654,0.044252018204,1.52978720871,1.05801035608e-05,0.0011796690051,1
96,0.0318579120156,-0.00649558192713,-0.0744987056238,-0.00607603244072,148.392664092,1.06577483909,1000,1.11911859475,0.0975097851974,1.44017298607,1.46699539413e-05,0.00138661551058,1
97,0.0311672655809,-0.00533488594939,-0.109285001454,-0.00582769516078,233.06530359,1.09733470569,1000,1.36287764877,0.066461714757,1.44880308367,1.16980107163e-05,0.00106583076113,1
98,0.0342733831139,-0.00611927887063,-0.153419233642,-0.00702413424453,377.920484824,0.978005300267,1000,1.34788286585,0.0536915062547,1.38033147546,1.24833260447e-05,0.0014775359321,1
99,0.0247191677699,-0.00423119249516,-0.0135381334209,-0.00435754392021,160.189803609,1.82056005385,1000,1.00685487721,0.314629476195,1.41577227917,1.28120726909e-05,0.00104152734376,1
100,0.0273176741733,-0.0040544778513,-0.0306988260912,-0.00466986408855,-42.2251064365,1.36891575936,1000,1.25350885445,0.16548898734,1.52328357124,1.40297915443e-05,0.00147766321773,1
101,0.0319823820914,-0.00588215110155,-0.113127294403,-0.00599431442351,279.304572349,1.03839227747,1000,1.2492744468,0.0648878269019,1.46706353419,1.13294174749e-05,0.00138910992069,1
102,0.0237484314942,-0.00273230125077,-0.0141103641776,-0.0039604361932,155.993063648,1.9168322455,1000,1.3213181266,0.255794200823,1.48319694399,1.07721871641e-05,0.00117183782581,1
103,0.0258888665402,-0.00378833723034,-0.0186123129747,-0.00502283862926,168.433563686,1.77649146437,1000,1.20039201021,0.244266648783,1.31406664456,1.32856028606e-05,0.00114863632786,1
104,0.0249623615419,-0.00328763816029,-0.015725511466,-0.00422061962973,152.483257027,1.70226346958,1000,1.23824427058,0.258811730449,1.4908480727,1.33174011607e-05,0.00129682241169,1
105,0.0263228538335,-0.00359306891309,-0.0298453571164,-0.00477247772558,-26.5096495345,1.59218616261,1000,1.33100217534,0.160172431126,1.41323947561,1.1438493449e-05,0.00122607816702,1
106,0.026373852411,-0.00371685101828,-0.0440873705206,-0.00398435587988,4.75773314706,1.32140189371,1000,1.36217198415,0.114772532264,1.68811079485,1.07207749559e-05,0.00125318655641,1
107,0.032471743023,-0.00610838768234,-0.0954015787145,-0.00663277906571,231.798978586,1.09434233469,1000,1.22414387083,0.0783113679109,1.35598860673,1.30345769092e-05,0.00138260710998,1
108,0.0342484347215,-0.00773515375391,-0.147069102509,-0.00695760477357,463.294851867,0.970968478585,1000,1.1030657205,0.0579475617179,1.38529673833,1.14847450067e-05,0.00113700905056,1
109,0.0253705935354,-0.00377039746528,-0.0112489375457,-0.00496951955566,150.208960593,1.8887516474,1000,1.04533959634,0.350322315895,1.30281874831,1.33800610624e-05,0.00133205096793,1
110,0.0308225814967,-0.00653750959097,-0.0947233464563,-0.00568406335361,272.877131915,1.10983003626,1000,1.09880764609,0.075769123612,1.4610227491,1.04444810471e-05,0.00100753663968,1
111,0.0342048678702,-0.0059605494665,-0.177779183586,-0.00739579888269,499.894429066,1.03607497824,1000,1.38564388415,0.0463870307315,1.30643055842,1.0468207136e-05,0.00135161099525,1
112,0.024112263133,-0.00250208563455,-0.00955341374342,-0.00456772793561,133.298125081,2.08799963659,1000,1.34418344405,0.351988190507,1.32458544867,1.29876315226e-05,0.00127619637709,1
113,0.0235565987489,-0.00267250203394,-0.0113053034235,-0.00398258236702,139.918922816,1.9861233943,1000,1.32326435228,0.31275081386,1.45860855675,1.24139924767e-05,0.00113484298863,1
114,0.0251880502823,-0.00330187173814,-0.0151109892479,-0.00427316563363,145.374142093,1.66836188384,1000,1.24657863043,0.272327250931,1.49226449789,1.46224579699e-05,0.00134686068897,1
115,0.0262693671084,-0.00351830852341,-0.0306256345782,-0.00426250181894,-33.8338976421,1.43301695005,1000,1.30832156845,0.150234246711,1.58311502605,1.12718748048e-05,0.00148974282941,1
116,0.0242394987521,-0.00346458017757,-0.0129065127194,-0.00462216113901,164.756214689,2.07275345109,1000,1.12593859744,0.30218611461,1.30415178524,1.09446488282e-05,0.00101796072741,1
117,0.0291568324339,-0.00556537441371,-0.0478140668091,-0.00584129209294,81.7059042371,1.37051214834,1000,1.11969339025,0.130263646057,1.32232558358,1.24886688295e-05,0.00108519671232,1
118,0.0231410994771,-0.00219547253984,-0.00871363265036,-0.00350673521488,123.541331177,1.87018289917,1000,1.35950461453,0.34248123681,1.6313407898,1.24084066178e-05,0.00145096395935,1
119,0.0288676801762,-0.00561935287028,-0.0417854644696,-0.00531039782904,28.7227200972,1.2888137989,1000,1.09400935399,0.147060223794,1.43355510451,1.43818044438e-05,0.00113291537223,1
120,0.0253138541194,-0.00371282650822,-0.0182051553413,-0.00429501622202,160.776009784,1.64722222404,1000,1.18979958311,0.242590772162,1.48677409311,1.3550665042e-05,0.00118790071029,1
121,0.0225319803774,-0.00271972749911,-0.0109028978951,-0.00325917100467,140.504969557,1.92312848912,1000,1.24782094292,0.31121058731,1.66690531036,1.12860744774e-05,0.00105107493176,1
122,0.0246499351198,-0.00305096513824,-0.0195153720984,-0.0036319725101,146.57080614,1.5346651595,1000,1.39914711276,0.218674407459,1.69073040982,1.47030926587e-05,0.00121277392719,1
123,0.0260956880956,-0.00423871855629,-0.0245045594574,-0.00444519638442,179.283317721,1.52963897848,1000,1.15512264972,0.199747359571,1.49280057068,1.31377438163e-05,0.00113148957526,1
124,0.0343798554967,-0.00595636579503,-0.151012372007,-0.00720628311371,355.77391581,0.993732926307,1000,1.39443688175,0.0549303949405,1.35099475025,1.31144220842e-05,0.0014364274883,1
125,0.0242241772878,-0.00299823723564,-0.0191447079035,-0.00360373272786,151.206248617,1.62276977857,1000,1.39704517734,0.218726397954,1.66025650268,1.35012667208e-05,0.00109888021115,1
126,0.0319579780901,-0.00539714079942,-0.10168231547,-0.00597760247509,179.735717897,1.03804669257,1000,1.36995192017,0.0726457573233,1.46815787088,1.39943723155e-05,0.00132870035123,1
127,0.0278828963209,-0.00422910065936,-0.0542030560637,-0.00473293748294,45.3850167526,1.29296400098,1000,1.3587802989,0.105949198508,1.53273986776,1.17807796569e-05,0.00116197774767,1
128,0.0227252680877,-0.00274032753354,-0.00810938771214,-0.00339805070672,128.257001465,1.94053547271,1000,1.15834766649,0.391378872599,1.62897811441,1.22651003923e-05,0.00120613919265,1
129,0.026600306354,-0.00385700401159,-0.0227059445338,-0.00476167748679,168.382805701,1.5311460097,1000,1.22846092498,0.2086119453,1.44171803893,1.42445104996e-05,0.00138223727278,1
130,0.0262226492886,-0.00417803258299,-0.022321183185,-0.00454769633486,174.46307702,1.53809276876,1000,1.13773701452,0.212898119784,1.47496422548,1.33485081494e-05,0.00126409947929,1
131,0.023279115442,-0.00217062062196,-0.00882349950045,-0.00395259180917,129.694073212,2.05964557644,1000,1.39333823967,0.342707673735,1.45955486889,1.17348132659e-05,0.00132074182289,1
132,0.0264683092371,-0.0040620266498,-0.0253815161093,-0.00419563128788,169.537319668,1.37371943272,1000,1.19164927931,0.190646934336,1.61982585991,1.43501489606e-05,0.00141732039659,1
133,0.0255027267126,-0.00381939644332,-0.0282646114308,-0.00392578447962,184.544455502,1.46687076463,1000,1.24233499573,0.167813281968,1.63443804782,1.18589314836e-05,0.00113370729288,1
134,0.0230107250949,-0.00281251860329,-0.0101440844869,-0.00334123008205,143.55551917,1.82084754484,1000,1.1367643677,0.31511739567,1.68866487957,1.04753963066e-05,0.00133209565565,1
135,0.0247950219214,-0.00318322827295,-0.0189808625967,-0.00397871701835,159.543138357,1.64484405693,1000,1.31054900184,0.219725005938,1.5612139631,1.26503594681e-05,0.00123260809093,1
136,0.025824449305,-0.00461604479331,-0.0174390432453,-0.00445404121155,165.843977222,1.59042301794,1000,1.007706389,0.266681146381,1.47273829277,1.39040548828e-05,0.00119318437209,1
137,0.027923125903,-0.00535011997045,-0.0434127080254,-0.00442204976751,34.4688404629,1.20235331724,1000,1.06191088167,0.130803481437,1.6464607763,1.20968595509e-05,0.00132559324959,1
138,0.0266806010294,-0.00479198636744,-0.0306989170405,-0.00447016198907,-19.3656332606,1.42287552583,1000,1.107470421,0.172809683353,1.5251005513,1.28468089923e-05,0.00105680564077,1
139,0.0324211804296,-0.00745646211858,-0.0922969761798,-0.0061692555544,254.456431879,1.02310418705,1000,1.03350444111,0.0834277452288,1.44837633839,1.29155995278e-05,0.00119877272368,1
140,0.0226179905278,-0.00254303559259,-0.0103871239655,-0.00336217117661,134.341412981,1.95495047183,1000,1.31707662859,0.322396045622,1.62733366374,1.20026666884e-05,0.0010759421519,1
141,0.0252973641466,-0.00361159984915,-0.0167329350024,-0.0047434421363,163.058183708,1.82233465814,1000,1.20285097197,0.259561808239,1.34694300416,1.30167566657e-05,0.00111490876329,1
142,0.029293434252,-0.00560114025702,-0.0636405093486,-0.00552669819014,153.593427802,1.27681059542,1000,1.13240510106,0.0995990168241,1.40522472344,1.05786160321e-05,0.00111123091605,1
143,0.0271273761238,-0.00426698107583,-0.0401798213913,-0.00482099921942,26.636831368,1.44774499694,1000,1.24315086955,0.131952767277,1.45249141035,1.09077474552e-05,0.00116767955701,1
144,0.0242645402016,-0.00278814416957,-0.0143722983898,-0.00407903418369,143.813824093,1.82398502557,1000,1.38195139359,0.268029022668,1.48181962334,1.33936118211e-05,0.00119288169894,1
145,0.0246096365276,-0.00276533861275,-0.0114171711599,-0.00450101656592,137.997267275,1.91026858796,1000,1.30896447136,0.316982081329,1.38036444106,1.35503774903e-05,0.00134766607049,1
146,0.023298399357,-0.00272848137684,-0.00894614473838,-0.00387633075472,128.336803816,2.01429830691,1000,1.25071921047,0.38139991541,1.47692996698,1.35354502142e-05,0.0011382467248,1
